order_id,customer_id,order_date,order_status,sales_channel,shipping_cost,discount
ORD504921,CUST105639,2023-07-02 21:59:00,Completed,Website,0.0,0.13947602925584135
ORD504922,CUST101518,2023-07-02 22:07:00,Cancelled,Marketplace,0.0,0.0
ORD504923,CUST100059,2023-07-02 22:16:00,Completed,Marketplace,0.0,0.0
ORD504924,CUST103016,2023-07-02 22:25:00,Refunded,Marketplace,0.0,0.12309368228340858
ORD504925,CUST103920,2023-07-02 23:18:00,Completed,Website,0.0,0.0
ORD504926,CUST103964,2023-07-03 03:42:00,Completed,Website,0.0,0.0
ORD504927,CUST103928,2023-07-03 05:11:00,Completed,Website,2.12,0.15723783909127564
ORD504928,CUST102735,2023-07-03 06:34:00,Completed,Website,0.0,0.0
ORD504929,CUST105806,2023-07-03 07:47:00,Completed,Mobile App,0.0,0.04769757939738609
ORD504930,CUST106091,2023-07-03 08:01:00,Refunded,Website,1.1,0.0
ORD504931,CUST105506,2023-07-03 08:38:00,Completed,Website,0.0,0.0
ORD504932,CUST100877,2023-07-03 09:10:00,Completed,Website,0.0,0.0
ORD504933,CUST106242,2023-07-03 10:58:00,Completed,Website,0.0,0.0
ORD504934,CUST106612,2023-07-03 11:04:00,Completed,Mobile App,0.0,0.0
ORD504935,CUST104066,2023-07-03 11:09:00,Completed,Website,0.0,0.0
ORD504936,CUST103224,2023-07-03 12:38:00,Cancelled,Marketplace,0.0,0.0
ORD504937,CUST101808,2023-07-03 14:27:00,Completed,Website,0.0,0.0
ORD504938,CUST103100,2023-07-03 16:21:00,Completed,Mobile App,0.0,0.0
ORD504939,CUST104189,2023-07-03 17:22:00,Cancelled,Marketplace,0.0,0.0
ORD504940,CUST105649,2023-07-03 17:49:00,Completed,Marketplace,0.0,0.0
ORD504941,CUST102973,2023-07-03 20:00:00,Completed,Marketplace,0.0,0.0
ORD504942,CUST102511,2023-07-03 21:12:00,Completed,Marketplace,0.0,0.0
ORD504943,CUST102915,2023-07-03 22:06:00,Refunded,Mobile App,0.0,0.07980204098810592
ORD504944,CUST104916,2023-07-03 23:05:00,Cancelled,Mobile App,0.0,0.0
ORD504945,CUST106164,2023-07-04 03:54:00,Completed,Website,0.0,0.0
ORD504946,CUST101288,2023-07-04 04:12:00,Completed,Website,0.0,0.09968487030120367
ORD504947,CUST106659,2023-07-04 08:11:00,Refunded,Website,0.0,0.10678525295791175
ORD504948,CUST106283,2023-07-04 09:32:00,Refunded,Website,0.0,0.0
ORD504949,CUST100460,2023-07-04 10:52:00,Completed,Marketplace,0.0,0.0796883838515945
ORD504950,CUST106484,2023-07-04 10:57:00,Completed,Marketplace,0.0,0.0
ORD504951,CUST103166,2023-07-04 12:36:00,Completed,Mobile App,0.0,0.1689404246915325
ORD504952,CUST104165,2023-07-04 12:44:00,Completed,Marketplace,4.46,0.0
ORD504953,CUST103511,2023-07-04 12:48:00,Completed,Mobile App,0.0,0.0
ORD504954,CUST105446,2023-07-04 13:12:00,Completed,Website,0.0,0.0
ORD504955,CUST101987,2023-07-04 13:42:00,Refunded,Website,0.0,0.0
ORD504956,CUST105434,2023-07-04 13:56:00,Completed,Website,0.0,0.0
ORD504957,CUST101474,2023-07-04 17:37:00,Completed,Website,0.0,0.2368465865323633
ORD504958,CUST102052,2023-07-04 19:34:00,Completed,Website,0.0,0.0
ORD504959,CUST106002,2023-07-04 21:17:00,Refunded,Website,0.0,0.0
ORD504960,CUST102890,2023-07-04 21:45:00,Completed,Website,0.0,0.0
ORD504961,CUST103407,2023-07-04 21:56:00,Completed,Website,0.0,0.0
ORD504962,CUST103057,2023-07-04 22:51:00,Completed,Website,3.1,0.0
ORD504963,CUST106247,2023-07-04 22:59:00,Completed,Website,0.0,0.0
ORD504964,CUST104908,2023-07-04 23:08:00,Completed,Website,0.0,0.0
ORD504965,CUST101529,2023-07-04 23:20:00,Completed,Website,0.0,0.0
ORD504966,CUST101016,2023-07-05 00:53:00,Completed,Website,0.0,0.0
ORD504967,CUST104865,2023-07-05 00:56:00,Completed,Website,0.0,0.0
ORD504968,CUST104513,2023-07-05 01:46:00,Completed,Mobile App,0.0,0.284630947853941
ORD504969,CUST102059,2023-07-05 05:40:00,Cancelled,Marketplace,2.24,0.23769230504810038
ORD504970,CUST105311,2023-07-05 06:48:00,Refunded,Website,0.0,0.0
ORD504971,CUST101093,2023-07-05 09:42:00,Completed,Website,0.0,0.0
ORD504972,CUST100604,2023-07-05 10:30:00,Cancelled,Marketplace,0.0,0.0
ORD504973,CUST102607,2023-07-05 12:02:00,Refunded,Website,0.0,0.0
ORD504974,CUST103089,2023-07-05 14:02:00,Completed,Marketplace,,0.0
ORD504975,CUST106697,2023-07-05 14:40:00,Completed,Website,0.0,0.11334169189583114
ORD504976,CUST101907,2023-07-05 15:02:00,Completed,Website,0.0,0.0
ORD504977,CUST106205,2023-07-05 16:17:00,Refunded,Website,0.0,0.0
ORD504978,CUST101271,2023-07-05 19:13:00,Completed,Mobile App,0.02,0.0
ORD504979,CUST103698,2023-07-05 19:55:00,Completed,Marketplace,0.0,0.0
ORD504980,CUST102581,2023-07-05 20:17:00,Completed,Website,0.0,0.0
ORD504981,CUST104280,2023-07-05 23:38:00,Completed,Website,0.0,0.22714777478167322
ORD504982,CUST103941,2023-07-05 23:40:00,Completed,Marketplace,0.0,0.0
ORD504983,CUST106570,2023-07-05 23:59:00,Completed,Marketplace,0.0,0.0
ORD504984,CUST106570,2023-07-06 01:03:00,Completed,Website,0.0,0.0
ORD504985,CUST102401,2023-07-06 02:09:00,Refunded,Marketplace,0.0,0.2881358749922296
ORD504986,CUST102694,2023-07-06 02:46:00,Completed,Website,0.0,0.0
ORD504987,CUST104966,2023-07-06 04:00:00,Cancelled,Website,0.0,0.0
ORD504988,CUST104602,2023-07-06 06:06:00,Completed,Website,6.26,0.0
ORD504989,CUST100125,2023-07-06 07:35:00,Completed,Website,0.0,0.0
ORD504990,CUST105758,2023-07-06 09:08:00,Refunded,Marketplace,0.0,0.0
ORD504991,CUST103498,2023-07-06 09:53:00,Completed,Mobile App,6.57,0.07275122022789873
ORD504992,CUST103920,2023-07-06 11:39:00,Refunded,Marketplace,0.0,0.06609472215550018
ORD504993,CUST102617,2023-07-06 12:09:00,Cancelled,Marketplace,0.0,0.20619467917246273
ORD504994,CUST103463,2023-07-06 12:25:00,Cancelled,Mobile App,0.0,0.0
ORD504995,CUST104630,2023-07-06 12:33:00,Completed,Marketplace,0.0,0.1028092035931455
ORD504996,CUST103116,2023-07-06 12:41:00,Cancelled,Website,0.0,0.0
ORD504997,CUST106363,2023-07-06 12:50:00,Completed,Website,0.0,0.11918828384023276
ORD504998,CUST106812,2023-07-06 14:22:00,Refunded,Website,0.0,0.0
ORD504999,CUST100994,2023-07-06 15:36:00,Completed,Website,0.0,0.0
ORD505000,CUST104150,2023-07-06 16:17:00,Cancelled,Website,0.0,0.0
ORD505001,CUST103336,2023-07-06 18:32:00,Completed,Mobile App,0.0,0.09528986501646444
ORD505002,CUST103934,2023-07-06 18:42:00,Completed,Website,0.0,0.0
ORD505003,CUST100448,2023-07-06 23:47:00,Completed,Website,0.0,0.0
ORD505004,CUST106412,2023-07-07 04:13:00,Cancelled,Website,0.0,0.0
ORD505005,CUST103138,2023-07-07 04:51:00,Refunded,Website,0.0,0.0
ORD505006,CUST106376,2023-07-07 05:14:00,Cancelled,Marketplace,0.0,0.0
ORD505007,CUST105732,2023-07-07 05:16:00,Completed,Website,0.0,0.14217488497044947
ORD505008,CUST101033,2023-07-07 07:37:00,Completed,Marketplace,0.0,0.0
ORD505009,CUST106263,2023-07-07 08:28:00,Completed,Website,0.0,0.0
ORD505010,CUST106847,2023-07-07 08:33:00,Completed,Mobile App,0.0,0.0
ORD505011,CUST100107,2023-07-07 09:04:00,Completed,Marketplace,0.0,0.06007965693094691
ORD505012,CUST102147,2023-07-07 09:51:00,Completed,Website,0.0,0.0
ORD505013,CUST103572,2023-07-07 10:44:00,Cancelled,Website,0.0,0.20228187945325593
ORD505014,CUST103649,2023-07-07 11:45:00,Completed,Website,0.0,0.0
ORD505015,CUST103619,2023-07-07 12:05:00,Completed,Website,11.84,0.0
ORD505016,CUST100625,2023-07-07 12:30:00,Refunded,Mobile App,0.0,0.0
ORD505017,CUST106578,2023-07-07 13:46:00,Completed,Website,0.0,0.1799983245319769
ORD505018,CUST102100,2023-07-07 14:07:00,Completed,Website,0.0,0.0
ORD505019,CUST105242,2023-07-07 15:46:00,Completed,Website,0.0,0.27302555468456496
ORD505020,CUST100390,2023-07-07 15:58:00,Completed,Website,0.0,0.0
ORD505021,CUST103016,2023-07-07 16:12:00,Refunded,Website,0.0,0.0
ORD505022,CUST101741,2023-07-07 17:35:00,Completed,Website,0.0,0.0
ORD505023,CUST104589,2023-07-07 18:59:00,Completed,Website,0.0,0.0
ORD505024,CUST104449,2023-07-07 20:15:00,Refunded,Marketplace,0.0,0.0
ORD505025,CUST104541,2023-07-07 22:23:00,Refunded,Marketplace,0.0,0.0
ORD505026,CUST105402,2023-07-08 00:44:00,Completed,Website,0.0,0.0
ORD505027,CUST106377,2023-07-08 00:48:00,Completed,Marketplace,0.0,0.0
ORD505028,CUST104151,2023-07-08 03:51:00,Completed,Website,0.0,0.0
ORD505029,CUST102664,2023-07-08 03:52:00,Completed,Marketplace,7.65,0.0
ORD505030,CUST103618,2023-07-08 04:36:00,Completed,Website,0.0,0.23869632253340445
ORD505031,CUST105242,2023-07-08 05:00:00,Completed,Website,0.0,0.0
ORD505032,CUST102216,2023-07-08 05:25:00,Completed,Marketplace,0.0,0.0
ORD505033,CUST100709,2023-07-08 05:55:00,Cancelled,Website,0.37,0.2487357758450407
ORD505034,CUST103052,2023-07-08 06:46:00,Completed,Website,0.0,0.0
ORD505035,CUST103754,2023-07-08 09:45:00,Cancelled,Website,0.0,0.0
ORD505036,CUST103944,2023-07-08 10:23:00,Cancelled,Marketplace,0.0,0.0
ORD505037,CUST103636,2023-07-08 10:39:00,Completed,Mobile App,0.0,0.0
ORD505038,CUST101431,2023-07-08 12:41:00,Completed,Marketplace,0.0,0.0
ORD505039,CUST104528,2023-07-08 13:12:00,Completed,Marketplace,0.0,0.0
ORD505040,CUST104507,2023-07-08 16:13:00,Completed,Website,0.0,0.0
ORD505041,CUST100209,2023-07-08 16:23:00,Completed,Marketplace,0.0,0.0
ORD505042,CUST106181,2023-07-08 16:59:00,Completed,Marketplace,,0.0
ORD505043,CUST102305,2023-07-08 17:34:00,Completed,Website,0.0,0.08861095735743872
ORD505044,CUST100491,2023-07-08 18:19:00,Refunded,Marketplace,2.51,0.0
ORD505045,CUST105632,2023-07-08 19:33:00,Completed,Website,0.0,0.0
ORD505046,CUST103935,2023-07-08 20:06:00,Completed,Website,0.0,0.0
ORD505047,CUST105545,2023-07-08 21:41:00,Completed,Website,1.27,0.15487666010650875
ORD505048,CUST104378,2023-07-08 22:47:00,Refunded,Website,0.0,0.12060856762855561
ORD505049,CUST103016,2023-07-08 22:48:00,Completed,Mobile App,0.0,0.05093988642141591
ORD505050,CUST105584,2023-07-09 01:22:00,Completed,Website,0.0,0.0
ORD505051,CUST102518,2023-07-09 01:47:00,Cancelled,Marketplace,0.0,0.0
ORD505052,CUST103649,2023-07-09 02:35:00,Completed,Website,0.0,0.0
ORD505053,CUST100945,2023-07-09 02:40:00,Completed,Marketplace,0.0,0.0
ORD505054,CUST100379,2023-07-09 03:15:00,Completed,Website,0.0,0.08312234057916298
ORD505055,CUST106313,2023-07-09 04:58:00,Cancelled,Marketplace,0.0,0.0
ORD505056,CUST106154,2023-07-09 08:28:00,Completed,Mobile App,0.0,0.0
ORD505057,CUST102733,2023-07-09 09:32:00,Refunded,Website,0.0,0.19572497338033162
ORD505058,CUST104100,2023-07-09 09:33:00,Refunded,Website,0.0,0.0
ORD505059,CUST101636,2023-07-09 09:42:00,Completed,Website,0.0,0.0
ORD505060,CUST103649,2023-07-09 10:23:00,Completed,Website,0.0,0.0
ORD505061,CUST106170,2023-07-09 11:02:00,Cancelled,Marketplace,0.0,0.0
ORD505062,CUST103243,2023-07-09 11:23:00,Completed,Website,3.62,0.0
ORD505063,CUST103016,2023-07-09 11:47:00,Completed,Marketplace,0.0,0.0
ORD505064,CUST100190,2023-07-09 14:17:00,Completed,Website,0.0,0.0
ORD505065,CUST106140,2023-07-09 15:22:00,Completed,Website,7.89,0.0
ORD505066,CUST100757,2023-07-09 15:25:00,Completed,Mobile App,0.0,0.0
ORD505067,CUST102730,2023-07-09 16:05:00,Refunded,Mobile App,0.0,0.0
ORD505068,CUST106136,2023-07-09 17:20:00,Completed,Website,0.0,0.23510288833304874
ORD505069,CUST106710,2023-07-09 18:09:00,Refunded,Mobile App,6.0,0.0
ORD505070,CUST101378,2023-07-09 19:27:00,Completed,Website,0.0,0.0
ORD505071,CUST102916,2023-07-09 20:27:00,Completed,Marketplace,0.0,0.0
ORD505072,CUST104649,2023-07-09 20:46:00,Completed,Marketplace,0.0,0.0
ORD505073,CUST100333,2023-07-09 21:18:00,Completed,Website,0.0,0.0
ORD505074,CUST106635,2023-07-09 21:29:00,Refunded,Mobile App,11.1,0.0
ORD505075,CUST102850,2023-07-09 21:40:00,Completed,Marketplace,0.0,0.0
ORD505076,CUST101323,2023-07-09 22:06:00,Completed,Mobile App,11.58,0.03345280709777693
ORD505077,CUST100714,2023-07-09 22:25:00,Refunded,Website,0.0,0.0
ORD505078,CUST105141,2023-07-10 02:12:00,Completed,Website,0.0,0.0
ORD505079,CUST102690,2023-07-10 02:22:00,Completed,Website,0.0,0.0
ORD505080,CUST101150,2023-07-10 02:40:00,Completed,Marketplace,0.0,0.0
ORD505081,CUST102486,2023-07-10 02:47:00,Completed,Mobile App,,0.0
ORD505082,CUST101858,2023-07-10 04:15:00,Refunded,Website,0.0,0.0
ORD505083,CUST100920,2023-07-10 05:06:00,Refunded,Website,0.0,0.0
ORD505084,CUST100953,2023-07-10 05:15:00,Completed,Website,,0.0
ORD505085,CUST100018,2023-07-10 08:55:00,Completed,Marketplace,0.0,0.0
ORD505086,CUST101072,2023-07-10 09:44:00,Completed,Website,0.0,0.21011527124828316
ORD505087,CUST101156,2023-07-10 13:53:00,Refunded,Marketplace,0.0,0.0
ORD505088,CUST103016,2023-07-10 14:32:00,Refunded,Marketplace,0.0,0.1331201912598444
ORD505089,CUST101626,2023-07-10 14:47:00,Completed,Marketplace,0.0,0.0
ORD505090,CUST104266,2023-07-10 16:25:00,Refunded,Mobile App,7.4,0.17105219821273948
ORD505091,CUST101110,2023-07-10 16:41:00,Refunded,Website,0.0,0.0
ORD505092,CUST101069,2023-07-10 17:20:00,Completed,Mobile App,0.0,0.1336411893120777
ORD505093,CUST100780,2023-07-10 17:44:00,Refunded,Mobile App,0.0,0.0
ORD505094,CUST101648,2023-07-10 19:08:00,Completed,Website,11.51,0.0
ORD505095,CUST100331,2023-07-10 21:27:00,Cancelled,Website,,0.0
ORD505096,CUST103016,2023-07-10 22:58:00,Completed,Website,0.0,0.0
ORD505097,CUST103586,2023-07-11 00:43:00,Completed,Marketplace,0.0,0.0
ORD505098,CUST100708,2023-07-11 01:55:00,Refunded,Marketplace,0.0,0.025899789376816883
ORD505099,CUST101072,2023-07-11 02:17:00,Completed,Website,0.0,0.0
ORD505100,CUST102130,2023-07-11 03:09:00,Completed,Mobile App,0.0,0.03073681427625564
ORD505101,CUST101772,2023-07-11 07:54:00,Completed,Marketplace,0.0,0.0
ORD505102,CUST106843,2023-07-11 08:37:00,Completed,Website,0.0,0.0
ORD505103,CUST100046,2023-07-11 11:40:00,Completed,Mobile App,0.0,0.0
ORD505104,CUST102102,2023-07-11 12:44:00,Completed,Marketplace,0.0,0.0
ORD505105,CUST103602,2023-07-11 13:22:00,Refunded,Mobile App,0.0,0.0
ORD505106,CUST105662,2023-07-11 13:38:00,Completed,Mobile App,0.0,0.0
ORD505107,CUST102392,2023-07-11 15:37:00,Completed,Website,0.0,0.0
ORD505108,CUST103016,2023-07-11 17:03:00,Completed,Marketplace,0.0,0.0
ORD505109,CUST103016,2023-07-11 18:17:00,Completed,Website,0.69,0.032994601936336965
ORD505110,CUST105227,2023-07-11 18:18:00,Completed,Website,0.0,0.0
ORD505111,CUST103952,2023-07-11 18:22:00,Completed,Website,0.0,0.0
ORD505112,CUST104206,2023-07-11 19:15:00,Completed,Mobile App,3.11,0.0
ORD505113,CUST102975,2023-07-11 20:00:00,Refunded,Website,0.0,0.0
ORD505114,CUST100380,2023-07-11 20:12:00,Completed,Mobile App,0.0,0.0
ORD505115,CUST104588,2023-07-11 20:16:00,Completed,Mobile App,0.0,0.0
ORD505116,CUST104630,2023-07-11 20:34:00,Cancelled,Website,0.0,0.062444970932487354
ORD505117,CUST104725,2023-07-11 21:06:00,Refunded,Mobile App,0.0,0.0
ORD505118,CUST102739,2023-07-12 00:03:00,Completed,Marketplace,0.0,0.0
ORD505119,CUST104844,2023-07-12 00:16:00,Cancelled,Website,0.0,0.06090856387886814
ORD505120,CUST102960,2023-07-12 00:17:00,Completed,Marketplace,0.0,0.0
ORD505121,CUST105905,2023-07-12 01:09:00,Completed,Website,0.0,0.0
ORD505122,CUST101889,2023-07-12 01:18:00,Refunded,Marketplace,0.0,0.0
ORD505123,CUST101240,2023-07-12 03:55:00,Cancelled,Marketplace,0.0,0.0
ORD505124,CUST106059,2023-07-12 04:21:00,Completed,Website,0.0,0.0
ORD505125,CUST102677,2023-07-12 04:42:00,Cancelled,Mobile App,0.0,0.0
ORD505126,CUST100440,2023-07-12 04:45:00,Completed,Marketplace,0.0,0.22843998200689336
ORD505127,CUST102953,2023-07-12 05:02:00,Cancelled,Mobile App,0.0,0.0
ORD505128,CUST104160,2023-07-12 06:44:00,Completed,Marketplace,0.0,0.0
ORD505129,CUST104318,2023-07-12 07:27:00,Refunded,Marketplace,0.0,0.022226003211775203
ORD505130,CUST104720,2023-07-12 09:51:00,Completed,Website,0.0,0.0
ORD505131,CUST100918,2023-07-12 12:29:00,Completed,Website,0.0,0.07016932981165301
ORD505132,CUST106080,2023-07-12 13:20:00,Completed,Website,0.0,0.0
ORD505133,CUST101777,2023-07-12 14:07:00,Completed,Marketplace,0.0,0.0322003823076412
ORD505134,CUST104029,2023-07-12 14:13:00,Completed,Marketplace,0.0,0.0
ORD505135,CUST102916,2023-07-12 15:56:00,Completed,Website,0.0,0.0
ORD505136,CUST100484,2023-07-12 16:24:00,Completed,Marketplace,3.68,0.010303430015574266
ORD505137,CUST102377,2023-07-12 17:22:00,Completed,Marketplace,0.0,0.0530859063451225
ORD505138,CUST100245,2023-07-12 17:58:00,Refunded,Website,0.0,0.0
ORD505139,CUST104683,2023-07-12 18:47:00,Completed,Mobile App,0.0,0.0
ORD505140,CUST102255,2023-07-12 20:55:00,Completed,Website,0.0,0.0
ORD505141,CUST100069,2023-07-12 22:31:00,Cancelled,Website,0.0,0.0
ORD505142,CUST103343,2023-07-12 23:02:00,Refunded,Website,0.0,0.0
ORD505143,CUST105024,2023-07-13 02:05:00,Completed,Marketplace,0.0,0.0
ORD505144,CUST102051,2023-07-13 02:19:00,refunded,Website,0.0,0.0
ORD505145,CUST105141,2023-07-13 02:30:00,Cancelled,Marketplace,0.0,0.0
ORD505146,CUST100022,2023-07-13 03:06:00,Completed,Mobile App,0.0,0.0
ORD505147,CUST105242,2023-07-13 03:30:00,Completed,Marketplace,0.0,0.01665361202046792
ORD505148,CUST100626,2023-07-13 03:38:00,Completed,Website,0.32,0.0
ORD505149,CUST101499,2023-07-13 05:11:00,Completed,Mobile App,0.0,0.0
ORD505150,CUST100206,2023-07-13 08:05:00,Completed,Website,0.0,0.0
ORD505151,CUST103166,2023-07-13 09:59:00,Completed,Mobile App,0.0,0.0
ORD505152,CUST101705,2023-07-13 10:18:00,Cancelled,Website,0.0,0.19505513333532312
ORD505153,CUST105629,2023-07-13 10:23:00,Cancelled,Website,0.0,0.0
ORD505154,CUST100605,2023-07-13 11:48:00,completed,Marketplace,0.0,0.0
ORD505155,CUST105699,2023-07-13 11:49:00,Completed,Website,0.0,0.0
ORD505156,CUST104040,2023-07-13 12:21:00,Completed,Mobile App,0.0,0.010804393101247789
ORD505157,CUST106682,2023-07-13 13:33:00,Completed,Website,0.0,0.0
ORD505158,CUST106692,2023-07-13 14:56:00,Completed,Website,0.0,0.0
ORD505159,CUST100365,2023-07-13 15:10:00,Completed,Website,0.0,0.2006126241772425
ORD505160,CUST100599,2023-07-13 15:12:00,Completed,Marketplace,0.0,0.0
ORD505161,CUST103078,2023-07-13 15:29:00,Completed,Website,0.0,0.0
ORD505162,CUST105376,2023-07-13 16:13:00,Completed,Mobile App,0.0,0.0
ORD505163,CUST106336,2023-07-13 16:58:00,Completed,Marketplace,0.0,0.0
ORD505164,CUST102551,2023-07-13 17:04:00,Completed,Marketplace,0.0,0.0
ORD505165,CUST101036,2023-07-13 17:18:00,Completed,Marketplace,0.0,0.0
ORD505166,CUST105892,2023-07-13 19:50:00,Refunded,Website,1.07,0.2871973863104748
ORD505167,CUST103649,2023-07-13 20:06:00,Completed,Marketplace,0.0,0.2959492409229259
ORD505168,CUST102520,2023-07-13 20:38:00,Refunded,Website,7.06,0.0
ORD505169,CUST103219,2023-07-13 22:07:00,Completed,Marketplace,0.0,0.0
ORD505170,CUST100351,2023-07-13 22:49:00,Completed,Mobile App,0.0,0.0
ORD505171,CUST103265,2023-07-13 23:09:00,Refunded,Marketplace,0.0,0.0
ORD505172,CUST102737,2023-07-14 00:44:00,Completed,Marketplace,0.0,0.0
ORD505173,CUST105798,2023-07-14 02:17:00,Completed,Website,0.0,0.0
ORD505174,CUST103123,2023-07-14 02:37:00,Completed,Website,0.0,0.20016612810496953
ORD505175,CUST100889,2023-07-14 03:35:00,Completed,Marketplace,0.0,0.0
ORD505176,CUST101935,2023-07-14 06:34:00,Completed,Website,0.0,0.0
ORD505177,CUST105719,2023-07-14 07:17:00,Completed,Website,0.0,0.0
ORD505178,CUST105673,2023-07-14 08:09:00,Completed,Marketplace,0.0,0.0
ORD505179,CUST101553,2023-07-14 10:57:00,Completed,Mobile App,0.0,0.0
ORD505180,CUST103016,2023-07-14 13:05:00,Cancelled,Website,0.53,0.0
ORD505181,CUST102376,2023-07-14 14:27:00,Cancelled,Website,,0.0
ORD505182,CUST105651,2023-07-14 16:10:00,Completed,Website,0.0,0.0
ORD505183,CUST105564,2023-07-14 17:59:00,Cancelled,Website,0.0,0.21941519547657268
ORD505184,CUST100927,2023-07-14 18:46:00,Completed,Website,0.0,0.0
ORD505185,CUST104045,2023-07-14 19:19:00,Refunded,Mobile App,0.0,0.0
ORD505186,CUST104906,2023-07-14 19:53:00,Completed,Marketplace,10.39,0.0
ORD505187,CUST102975,2023-07-14 21:55:00,Refunded,Website,0.0,0.0
ORD505188,CUST100022,2023-07-14 22:29:00,Completed,Marketplace,0.0,0.0
ORD505189,CUST102815,2023-07-14 22:44:00,Refunded,Website,0.0,0.0
ORD505190,CUST101692,2023-07-14 23:13:00,Cancelled,Mobile App,0.0,0.0
ORD505191,CUST103016,2023-07-14 23:24:00,Refunded,Website,0.0,0.0
ORD505192,CUST101142,2023-07-15 00:13:00,Refunded,Marketplace,0.0,0.12129768417475159
ORD505193,CUST105641,2023-07-15 02:48:00,Completed,Marketplace,0.0,0.0
ORD505194,CUST106539,2023-07-15 03:04:00,Completed,Marketplace,0.0,0.0
ORD505195,CUST105240,2023-07-15 03:10:00,Cancelled,Marketplace,0.0,0.0
ORD505196,CUST104476,2023-07-15 03:55:00,Refunded,Mobile App,0.0,0.0
ORD505197,CUST101113,2023-07-15 04:39:00,Completed,Marketplace,0.0,0.0
ORD505198,CUST105052,2023-07-15 04:47:00,Completed,Marketplace,0.0,0.0
ORD505199,CUST101284,2023-07-15 04:51:00,Completed,Website,0.0,0.0
ORD505200,CUST104991,2023-07-15 06:23:00,Refunded,Website,6.52,0.0
ORD505201,CUST105595,2023-07-15 06:59:00,Refunded,Marketplace,0.0,0.0
ORD505202,CUST101601,2023-07-15 07:41:00,Cancelled,Website,0.0,0.0
ORD505203,CUST106984,2023-07-15 07:46:00,Completed,Marketplace,0.0,0.0
ORD505204,CUST106593,2023-07-15 07:58:00,Cancelled,Website,0.0,0.0
ORD505205,CUST106729,2023-07-15 09:46:00,Refunded,Mobile App,0.0,0.0
ORD505206,CUST104947,2023-07-15 10:29:00,Cancelled,Marketplace,0.0,0.0
ORD505207,CUST104777,2023-07-15 12:39:00,Completed,Website,0.0,0.0
ORD505208,CUST102499,2023-07-15 13:00:00,Completed,Website,0.0,0.0
ORD505209,CUST104219,2023-07-15 13:38:00,Completed,Marketplace,0.0,0.0
ORD505210,CUST106389,2023-07-15 13:52:00,Completed,Marketplace,0.0,0.0
ORD505211,CUST101629,2023-07-15 14:12:00,Refunded,Website,0.0,0.0
ORD505212,CUST102758,2023-07-15 14:32:00,Completed,Mobile App,5.46,0.0
ORD505213,CUST106091,2023-07-15 15:33:00,Refunded,Marketplace,0.0,0.0
ORD505214,CUST102223,2023-07-15 17:14:00,Cancelled,Website,0.0,0.02487716183625127
ORD505215,CUST102597,2023-07-15 20:04:00,Refunded,Website,0.0,0.0
ORD505216,CUST104803,2023-07-15 20:52:00,Completed,Website,0.0,0.09878677358840932
ORD505217,CUST106609,2023-07-15 22:46:00,Completed,Website,0.0,0.033642826195374086
ORD505218,CUST106091,2023-07-15 23:37:00,Refunded,Website,0.0,0.09573860233636772
ORD505219,CUST103434,2023-07-16 00:02:00,Completed,Website,0.0,0.0
ORD505220,CUST106042,2023-07-16 00:08:00,Cancelled,Website,0.0,0.24160692295975217
ORD505221,CUST102014,2023-07-16 00:10:00,Completed,Website,3.68,0.0
ORD505222,CUST104596,2023-07-16 00:46:00,Completed,Website,0.0,0.0
ORD505223,CUST101709,2023-07-16 01:27:00,Cancelled,Website,0.0,0.0
ORD505224,CUST100966,2023-07-16 05:01:00,Completed,Marketplace,0.0,0.0
ORD505225,CUST106467,2023-07-16 05:14:00,Completed,Website,0.0,0.0
ORD505226,CUST103172,2023-07-16 05:52:00,Completed,Website,0.0,0.0
ORD505227,CUST104351,2023-07-16 06:11:00,Completed,Website,0.0,0.0
ORD505228,CUST102710,2023-07-16 06:42:00,Completed,Website,0.0,0.23532223297860047
ORD505229,CUST104777,2023-07-16 08:15:00,Cancelled,Website,0.0,0.0
ORD505230,CUST102509,2023-07-16 08:56:00,Cancelled,Website,0.0,0.0
ORD505231,CUST102979,2023-07-16 09:37:00,Completed,Website,5.12,0.07062051952301315
ORD505232,CUST100438,2023-07-16 10:41:00,Completed,Website,0.0,0.03639902829563065
ORD505233,CUST104144,2023-07-16 10:44:00,Refunded,Marketplace,0.0,0.0
ORD505234,CUST104750,2023-07-16 10:52:00,Completed,Website,0.0,0.0
ORD505235,CUST106223,2023-07-16 11:52:00,Completed,Mobile App,0.0,0.0
ORD505236,CUST105944,2023-07-16 11:54:00,Completed,Website,0.0,0.0
ORD505237,CUST100251,2023-07-16 12:27:00,Completed,Mobile App,,0.12779304596566401
ORD505238,CUST106674,2023-07-16 12:57:00,Completed,Mobile App,0.0,0.0
ORD505239,CUST103262,2023-07-16 13:01:00,Cancelled,Mobile App,0.0,0.0
ORD505240,CUST103649,2023-07-16 13:45:00,Cancelled,Marketplace,0.0,0.05049327339647958
ORD505241,CUST105865,2023-07-16 15:28:00,Completed,Website,0.0,0.0
ORD505242,CUST103365,2023-07-16 17:11:00,Completed,Website,0.0,0.22575123929647944
ORD505243,CUST106418,2023-07-16 18:20:00,Refunded,Marketplace,0.0,0.0
ORD505244,CUST100801,2023-07-16 20:01:00,Completed,Marketplace,6.93,0.1298074392150266
ORD505245,CUST103016,2023-07-16 21:39:00,Completed,Website,0.0,0.0
