order_id,customer_id,order_date,order_status,sales_channel,shipping_cost,discount
ORD504769,CUST100805,2023-06-26 10:02:00,Completed,Marketplace,0.0,0.0
ORD504770,CUST101716,2023-06-26 11:50:00,Refunded,Mobile App,0.0,0.0
ORD504771,CUST100541,2023-06-26 12:31:00,Completed,Website,8.41,0.0
ORD504772,CUST102270,2023-06-26 12:53:00,Cancelled,Website,0.0,0.1937304863612986
ORD504773,CUST104842,2023-06-26 13:19:00,Completed,Website,0.0,0.2780885776064049
ORD504774,CUST106821,2023-06-26 14:30:00,Completed,Marketplace,4.42,0.1670676772360334
ORD504775,CUST100446,2023-06-26 15:34:00,Completed,Website,3.34,0.0268782653480027
ORD504776,CUST102030,2023-06-26 18:52:00,Completed,Marketplace,0.0,0.0
ORD504777,CUST100083,2023-06-26 19:20:00,Completed,Marketplace,0.0,0.0
ORD504778,CUST101346,2023-06-26 20:20:00,Completed,Website,0.0,0.0
ORD504779,CUST105552,2023-06-26 22:30:00,Refunded,Marketplace,0.0,0.0
ORD504780,CUST105065,2023-06-26 23:09:00,Completed,Website,0.0,0.0
ORD504781,CUST102273,2023-06-26 23:42:00,Completed,Website,0.0,0.0
ORD504782,CUST104899,2023-06-27 00:28:00,Completed,Marketplace,0.0,0.0477726882907704
ORD504783,CUST102302,2023-06-27 01:27:00,Completed,Website,0.0,0.0722951406435732
ORD504784,CUST106789,2023-06-27 03:10:00,Completed,Mobile App,4.63,0.0
ORD504785,CUST104036,2023-06-27 03:56:00,Completed,Marketplace,0.0,0.2283993265921462
ORD504786,CUST103016,2023-06-27 04:15:00,Completed,Marketplace,0.0,0.1424072897069068
ORD504787,CUST100762,2023-06-27 05:28:00,Refunded,Mobile App,0.0,0.0
ORD504788,CUST104174,2023-06-27 05:31:00,Completed,Mobile App,0.0,0.0
ORD504789,CUST106154,2023-06-27 06:37:00,Completed,Website,0.0,0.2408890003781983
ORD504790,CUST102297,2023-06-27 06:49:00,Completed,Mobile App,0.0,0.166425734229381
ORD504791,CUST106771,2023-06-27 06:59:00,Completed,Website,0.0,0.0
ORD504792,CUST105289,2023-06-27 08:51:00,Completed,Mobile App,0.0,0.0
ORD504793,CUST103016,2023-06-27 09:09:00,Completed,Website,0.0,0.0
ORD504794,CUST106361,2023-06-27 13:03:00,Completed,Website,4.63,0.0
ORD504795,CUST102417,2023-06-27 13:09:00,Refunded,Website,0.0,0.0
ORD504796,CUST106388,2023-06-27 13:25:00,Completed,Mobile App,0.0,0.0
ORD504797,CUST102816,2023-06-27 15:39:00,Completed,Mobile App,0.0,0.0
ORD504798,CUST101431,2023-06-27 15:46:00,Completed,Website,0.0,0.2272848117287857
ORD504799,CUST102520,2023-06-27 15:50:00,Completed,Marketplace,0.0,0.0
ORD504800,CUST104504,2023-06-27 16:33:00,Completed,Marketplace,0.0,0.0
ORD504801,CUST101018,2023-06-27 17:26:00,Completed,Website,0.0,0.0
ORD504802,CUST104815,2023-06-27 19:27:00,Completed,Website,0.0,0.0
ORD504803,CUST101082,2023-06-27 20:25:00,Completed,Website,0.0,0.0
ORD504804,CUST105810,2023-06-27 20:26:00,Cancelled,Website,0.0,0.0
ORD504805,CUST103260,2023-06-27 21:38:00,Completed,Website,0.0,0.0
ORD504806,CUST104445,2023-06-27 23:25:00,Cancelled,Website,0.0,0.0
ORD504807,CUST104339,2023-06-28 00:03:00,Cancelled,Website,0.0,0.1115771191370214
ORD504808,CUST103385,2023-06-28 01:59:00,Completed,Marketplace,0.0,0.0
ORD504809,CUST104815,2023-06-28 04:50:00,Completed,Website,0.0,0.0
ORD504810,CUST105451,2023-06-28 04:58:00,Refunded,Website,0.0,0.0
ORD504811,CUST105783,2023-06-28 07:26:00,Completed,Mobile App,0.0,0.2977886215617631
ORD504812,CUST103385,2023-06-28 09:02:00,Completed,Website,0.0,0.0
ORD504813,CUST103635,2023-06-28 09:31:00,Completed,Website,0.0,0.0
ORD504814,CUST103649,2023-06-28 09:56:00,Completed,Marketplace,0.0,0.0
ORD504815,CUST105877,2023-06-28 11:16:00,Completed,Website,0.0,0.0
ORD504816,CUST103016,2023-06-28 12:44:00,Refunded,Website,0.0,0.0
ORD504817,CUST102514,2023-06-28 16:05:00,Completed,Marketplace,0.0,0.0
ORD504818,CUST102276,2023-06-28 16:16:00,Completed,Marketplace,0.0,0.0
ORD504819,CUST100223,2023-06-28 16:42:00,Completed,Marketplace,0.0,0.0
ORD504820,CUST106367,2023-06-28 17:05:00,Refunded,Marketplace,0.0,0.0
ORD504821,CUST104349,2023-06-28 18:56:00,Completed,Website,0.0,0.0
ORD504822,CUST105744,2023-06-28 19:26:00,Cancelled,Marketplace,0.0,0.0372035271415227
ORD504823,CUST105076,2023-06-28 22:54:00,Completed,Website,0.0,0.0225042525728109
ORD504824,CUST106754,2023-06-28 23:31:00,Completed,Website,0.0,0.0
ORD504825,CUST106647,2023-06-28 23:58:00,Completed,Website,11.77,0.0
ORD504826,CUST100338,2023-06-29 01:29:00,Refunded,Mobile App,0.0,0.0
ORD504827,CUST106268,2023-06-29 02:57:00,Refunded,Website,0.0,0.0
ORD504828,CUST105718,2023-06-29 06:44:00,Completed,Website,0.0,0.0
ORD504829,CUST105329,2023-06-29 08:39:00,Completed,Marketplace,0.0,0.0
ORD504830,CUST105065,2023-06-29 09:57:00,Completed,Website,0.0,0.0
ORD504831,CUST102186,2023-06-29 11:03:00,Cancelled,Mobile App,0.0,0.0
ORD504832,CUST102421,2023-06-29 11:10:00,Refunded,Website,0.0,0.0947204150172829
ORD504833,CUST102924,2023-06-29 11:29:00,Completed,Website,0.0,0.0
ORD504834,CUST102041,2023-06-29 12:03:00,Completed,Website,0.0,0.0
ORD504835,CUST103037,2023-06-29 16:32:00,Completed,Marketplace,0.0,0.0
ORD504836,CUST106076,2023-06-29 16:45:00,Completed,Marketplace,0.0,0.0
ORD504837,CUST101711,2023-06-29 16:57:00,Cancelled,Website,0.0,0.0
ORD504838,CUST101713,2023-06-29 19:10:00,Completed,Website,0.0,0.0
ORD504839,CUST102429,2023-06-29 19:46:00,Completed,Website,0.0,0.0
ORD504840,CUST101801,2023-06-29 21:24:00,Cancelled,Marketplace,0.0,0.0
ORD504841,CUST102756,2023-06-29 21:58:00,Refunded,Marketplace,0.0,0.0
ORD504842,CUST105271,2023-06-30 01:40:00,Cancelled,Marketplace,2.1,0.1853680909371229
ORD504843,CUST106785,2023-06-30 02:27:00,Completed,Website,8.62,0.0
ORD504844,CUST106367,2023-06-30 02:28:00,Refunded,Website,0.0,0.0
ORD504845,CUST104691,2023-06-30 02:39:00,Completed,Marketplace,0.0,0.0
ORD504846,CUST106331,2023-06-30 02:40:00,Completed,Website,0.0,0.0
ORD504847,CUST102765,2023-06-30 04:19:00,Completed,Mobile App,0.0,0.0
ORD504848,CUST102146,2023-06-30 04:21:00,Completed,Website,0.0,0.0
ORD504849,CUST104704,2023-06-30 05:19:00,Completed,Website,0.0,0.1780263422042216
ORD504850,CUST105333,2023-06-30 08:09:00,Completed,Mobile App,0.0,0.0
ORD504851,CUST102815,2023-06-30 08:59:00,Completed,Website,0.0,0.0267508099076476
ORD504852,CUST104374,2023-06-30 10:59:00,Completed,Marketplace,0.0,0.0
ORD504853,CUST101577,2023-06-30 11:09:00,Refunded,Website,0.0,0.0
ORD504854,CUST103469,2023-06-30 11:11:00,Cancelled,Website,0.0,0.2090241130478581
ORD504855,CUST106411,2023-06-30 12:01:00,Cancelled,Website,0.0,0.0
ORD504856,CUST101719,2023-06-30 13:51:00,Completed,Mobile App,0.0,0.0
ORD504857,CUST105110,2023-06-30 14:23:00,Cancelled,Website,2.58,0.2338531105360568
ORD504858,CUST102417,2023-06-30 14:37:00,Completed,Marketplace,0.0,0.0
ORD504859,CUST101705,2023-06-30 15:15:00,Completed,Marketplace,0.0,0.0
ORD504860,CUST102460,2023-06-30 16:21:00,Completed,Mobile App,8.49,0.2819177754843758
ORD504861,CUST100787,2023-06-30 16:36:00,Cancelled,Marketplace,6.57,0.0
ORD504862,CUST101740,2023-06-30 16:54:00,Completed,Website,0.0,0.1739386857329123
ORD504863,CUST104470,2023-06-30 16:56:00,Completed,Website,0.0,0.0
ORD504864,CUST106115,2023-06-30 17:44:00,Refunded,Marketplace,6.89,0.0
ORD504865,CUST104652,2023-06-30 20:02:00,Completed,Website,0.0,0.0
ORD504866,CUST100840,2023-06-30 20:08:00,Completed,Marketplace,0.0,0.0
ORD504867,CUST104170,2023-06-30 20:15:00,Completed,Marketplace,0.0,0.1955591068660798
ORD504868,CUST104578,2023-06-30 20:16:00,Refunded,Marketplace,0.0,0.0
ORD504869,CUST105937,2023-06-30 21:38:00,Completed,Website,0.0,0.0
ORD504870,CUST103412,2023-06-30 21:40:00,Refunded,Website,0.0,0.0824759466266131
ORD504871,CUST103649,2023-06-30 21:58:00,Refunded,Website,0.0,0.0654880545393016
ORD504872,CUST102105,2023-07-01 00:45:00,Completed,Website,8.04,0.0
ORD504873,CUST104296,2023-07-01 02:11:00,Completed,Website,0.0,0.2016321625188083
ORD504874,CUST101947,2023-07-01 02:29:00,Completed,Website,0.0,0.0
ORD504875,CUST100840,2023-07-01 03:16:00,Completed,Website,0.0,0.0
ORD504876,CUST103016,2023-07-01 03:39:00,Completed,Website,0.0,0.0
ORD504877,CUST102381,2023-07-01 04:22:00,Completed,Marketplace,0.0,0.0
ORD504878,CUST104284,2023-07-01 04:36:00,Cancelled,Website,0.0,0.0
ORD504879,CUST105295,2023-07-01 05:16:00,Refunded,Website,0.0,0.0
ORD504880,CUST101150,2023-07-01 05:20:00,Completed,Mobile App,2.96,0.2173915772538483
ORD504881,CUST103676,2023-07-01 05:31:00,Completed,Website,0.0,0.0
ORD504882,CUST100062,2023-07-01 05:44:00,Completed,Website,0.0,0.2145417590131407
ORD504883,CUST106074,2023-07-01 06:17:00,Completed,Marketplace,0.0,0.0
ORD504884,CUST101223,2023-07-01 09:53:00,Completed,Website,0.0,0.1533299964088405
ORD504885,CUST105525,2023-07-01 10:15:00,Completed,Website,0.0,0.0
ORD504886,CUST104919,2023-07-01 10:20:00,Completed,Website,0.0,0.0
ORD504887,CUST104144,2023-07-01 10:40:00,Completed,Website,0.0,0.0
ORD504888,CUST106952,2023-07-01 12:23:00,Completed,Website,9.86,0.0
ORD504889,CUST104567,2023-07-01 12:39:00,Completed,Marketplace,0.0,0.1281385386271991
ORD504890,CUST103174,2023-07-01 12:47:00,Completed,Marketplace,0.0,0.0
ORD504891,CUST103029,2023-07-01 13:13:00,Cancelled,Marketplace,0.0,0.0
ORD504892,CUST104558,2023-07-01 13:58:00,Completed,Website,0.0,0.0
ORD504893,CUST100682,2023-07-01 14:13:00,Completed,Website,0.0,0.0
ORD504894,CUST100413,2023-07-01 14:43:00,Cancelled,Mobile App,0.0,0.0
ORD504895,CUST100587,2023-07-01 15:54:00,Cancelled,Marketplace,0.0,0.0990445208364479
ORD504896,CUST105890,2023-07-01 19:12:00,Completed,Website,0.0,0.0
ORD504897,CUST102608,2023-07-01 21:16:00,Completed,Marketplace,0.0,0.0
ORD504898,CUST106152,2023-07-01 21:17:00,Refunded,Website,0.0,0.091154053509887
ORD504899,CUST106169,2023-07-01 23:14:00,Completed,Website,0.0,0.0
ORD504900,CUST104655,2023-07-01 23:16:00,Refunded,Marketplace,0.0,0.0
ORD504901,CUST103649,2023-07-01 23:25:00,Completed,Website,0.0,0.0
ORD504902,CUST101444,2023-07-02 01:25:00,Completed,Marketplace,0.0,0.0
ORD504903,CUST106377,2023-07-02 01:46:00,Completed,Website,0.0,0.1663253143782228
ORD504904,CUST106247,2023-07-02 02:29:00,Completed,Website,0.0,0.0
ORD504905,CUST100035,2023-07-02 05:42:00,Completed,Website,0.0,0.0
ORD504906,CUST101073,2023-07-02 06:31:00,Completed,Mobile App,0.0,0.0
ORD504907,CUST106310,2023-07-02 06:53:00,Cancelled,Mobile App,0.0,0.1191455329327411
ORD504908,CUST102560,2023-07-02 11:20:00,Completed,Website,0.0,0.2147580831445457
ORD504909,CUST106472,2023-07-02 12:38:00,Cancelled,Website,0.0,0.0
ORD504910,CUST103519,2023-07-02 13:08:00,Refunded,Website,0.0,0.0
ORD504911,CUST106572,2023-07-02 14:00:00,Completed,Website,7.14,0.0
ORD504912,CUST106228,2023-07-02 14:27:00,Refunded,Marketplace,0.0,0.0
ORD504913,CUST106848,2023-07-02 15:03:00,Completed,Website,0.0,0.0
ORD504914,CUST104504,2023-07-02 16:26:00,Completed,Website,0.0,0.0833838387053651
ORD504915,CUST100113,2023-07-02 16:54:00,Completed,Marketplace,0.0,0.1515950181324772
ORD504916,CUST104338,2023-07-02 18:10:00,Completed,Website,0.0,0.0
ORD504917,CUST103119,2023-07-02 19:27:00,Completed,Website,0.34,0.0
ORD504918,CUST100257,2023-07-02 19:57:00,Refunded,Mobile App,0.0,0.0
ORD504919,CUST106308,2023-07-02 20:14:00,Refunded,Marketplace,0.0,0.0
ORD504920,CUST106619,2023-07-02 20:58:00,Cancelled,Marketplace,0.0,0.0
ORD504921,CUST105639,2023-07-02 21:59:00,Completed,Website,0.0,0.1394760292558413
ORD504922,CUST101518,2023-07-02 22:07:00,Cancelled,Marketplace,0.0,0.0
ORD504923,CUST100059,2023-07-02 22:16:00,Completed,Marketplace,0.0,0.0
ORD504924,CUST103016,2023-07-02 22:25:00,Refunded,Marketplace,0.0,0.1230936822834085
ORD504925,CUST103920,2023-07-02 23:18:00,Completed,Website,0.0,0.0
ORD504926,CUST103964,2023-07-03 03:42:00,Completed,Website,0.0,0.0
ORD504927,CUST103928,2023-07-03 05:11:00,Completed,Website,2.12,0.1572378390912756
ORD504928,CUST102735,2023-07-03 06:34:00,Completed,Website,0.0,0.0
ORD504929,CUST105806,2023-07-03 07:47:00,Completed,Mobile App,0.0,0.047697579397386
ORD504930,CUST106091,2023-07-03 08:01:00,Refunded,Website,1.1,0.0
ORD504931,CUST105506,2023-07-03 08:38:00,Completed,Website,0.0,0.0
ORD504932,CUST100877,2023-07-03 09:10:00,Completed,Website,0.0,0.0
ORD504933,CUST106242,2023-07-03 10:58:00,Completed,Website,0.0,0.0
ORD504934,CUST106612,2023-07-03 11:04:00,Completed,Mobile App,0.0,0.0
ORD504935,CUST104066,2023-07-03 11:09:00,Completed,Website,0.0,0.0
ORD504936,CUST103224,2023-07-03 12:38:00,Cancelled,Marketplace,0.0,0.0
ORD504937,CUST101808,2023-07-03 14:27:00,Completed,Website,0.0,0.0
ORD504938,CUST103100,2023-07-03 16:21:00,Completed,Mobile App,0.0,0.0
ORD504939,CUST104189,2023-07-03 17:22:00,Cancelled,Marketplace,0.0,0.0
ORD504940,CUST105649,2023-07-03 17:49:00,Completed,Marketplace,0.0,0.0
ORD504941,CUST102973,2023-07-03 20:00:00,Completed,Marketplace,0.0,0.0
ORD504942,CUST102511,2023-07-03 21:12:00,Completed,Marketplace,0.0,0.0
ORD504943,CUST102915,2023-07-03 22:06:00,Refunded,Mobile App,0.0,0.0798020409881059
ORD504944,CUST104916,2023-07-03 23:05:00,Cancelled,Mobile App,0.0,0.0
ORD504945,CUST106164,2023-07-04 03:54:00,Completed,Website,0.0,0.0
ORD504946,CUST101288,2023-07-04 04:12:00,Completed,Website,0.0,0.0996848703012036
ORD504947,CUST106659,2023-07-04 08:11:00,Refunded,Website,0.0,0.1067852529579117
ORD504948,CUST106283,2023-07-04 09:32:00,Refunded,Website,0.0,0.0
ORD504949,CUST100460,2023-07-04 10:52:00,Completed,Marketplace,0.0,0.0796883838515945
ORD504950,CUST106484,2023-07-04 10:57:00,Completed,Marketplace,0.0,0.0
ORD504951,CUST103166,2023-07-04 12:36:00,Completed,Mobile App,0.0,0.1689404246915325
ORD504952,CUST104165,2023-07-04 12:44:00,Completed,Marketplace,4.46,0.0
ORD504953,CUST103511,2023-07-04 12:48:00,Completed,Mobile App,0.0,0.0
ORD504954,CUST105446,2023-07-04 13:12:00,Completed,Website,0.0,0.0
ORD504955,CUST101987,2023-07-04 13:42:00,Refunded,Website,0.0,0.0
ORD504956,CUST105434,2023-07-04 13:56:00,Completed,Website,0.0,0.0
ORD504957,CUST101474,2023-07-04 17:37:00,Completed,Website,0.0,0.2368465865323633
ORD504958,CUST102052,2023-07-04 19:34:00,Completed,Website,0.0,0.0
ORD504959,CUST106002,2023-07-04 21:17:00,Refunded,Website,0.0,0.0
ORD504960,CUST102890,2023-07-04 21:45:00,Completed,Website,0.0,0.0
ORD504961,CUST103407,2023-07-04 21:56:00,Completed,Website,0.0,0.0
ORD504962,CUST103057,2023-07-04 22:51:00,Completed,Website,3.1,0.0
ORD504963,CUST106247,2023-07-04 22:59:00,Completed,Website,0.0,0.0
ORD504964,CUST104908,2023-07-04 23:08:00,Completed,Website,0.0,0.0
ORD504965,CUST101529,2023-07-04 23:20:00,Completed,Website,0.0,0.0
ORD504966,CUST101016,2023-07-05 00:53:00,Completed,Website,0.0,0.0
ORD504967,CUST104865,2023-07-05 00:56:00,Completed,Website,0.0,0.0
ORD504968,CUST104513,2023-07-05 01:46:00,Completed,Mobile App,0.0,0.284630947853941
ORD504969,CUST102059,2023-07-05 05:40:00,Cancelled,Marketplace,2.24,0.2376923050481003
ORD504970,CUST105311,2023-07-05 06:48:00,Refunded,Website,0.0,0.0
ORD504971,CUST101093,2023-07-05 09:42:00,Completed,Website,0.0,0.0
ORD504972,CUST100604,2023-07-05 10:30:00,Cancelled,Marketplace,0.0,0.0
ORD504973,CUST102607,2023-07-05 12:02:00,Refunded,Website,0.0,0.0
ORD504974,CUST103089,2023-07-05 14:02:00,Completed,Marketplace,0.0,0.0
ORD504975,CUST106697,2023-07-05 14:40:00,Completed,Website,0.0,0.1133416918958311
ORD504976,CUST101907,2023-07-05 15:02:00,Completed,Website,0.0,0.0
ORD504977,CUST106205,2023-07-05 16:17:00,Refunded,Website,0.0,0.0
ORD504978,CUST101271,2023-07-05 19:13:00,Completed,Mobile App,0.02,0.0
ORD504979,CUST103698,2023-07-05 19:55:00,Completed,Marketplace,0.0,0.0
ORD504980,CUST102581,2023-07-05 20:17:00,Completed,Website,0.0,0.0
ORD504981,CUST104280,2023-07-05 23:38:00,Completed,Website,0.0,0.2271477747816732
ORD504982,CUST103941,2023-07-05 23:40:00,Completed,Marketplace,0.0,0.0
ORD504983,CUST106570,2023-07-05 23:59:00,Completed,Marketplace,0.0,0.0
ORD504984,CUST106570,2023-07-06 01:03:00,Completed,Website,0.0,0.0
ORD504985,CUST102401,2023-07-06 02:09:00,Refunded,Marketplace,0.0,0.2881358749922296
ORD504986,CUST102694,2023-07-06 02:46:00,Completed,Website,0.0,0.0
ORD504987,CUST104966,2023-07-06 04:00:00,Cancelled,Website,0.0,0.0
ORD504988,CUST104602,2023-07-06 06:06:00,Completed,Website,6.26,0.0
ORD504989,CUST100125,2023-07-06 07:35:00,Completed,Website,0.0,0.0
ORD504990,CUST105758,2023-07-06 09:08:00,Refunded,Marketplace,0.0,0.0
ORD504991,CUST103498,2023-07-06 09:53:00,Completed,Mobile App,6.57,0.0727512202278987
ORD504992,CUST103920,2023-07-06 11:39:00,Refunded,Marketplace,0.0,0.0660947221555001
ORD504993,CUST102617,2023-07-06 12:09:00,Cancelled,Marketplace,0.0,0.2061946791724627
ORD504994,CUST103463,2023-07-06 12:25:00,Cancelled,Mobile App,0.0,0.0
ORD504995,CUST104630,2023-07-06 12:33:00,Completed,Marketplace,0.0,0.1028092035931455
ORD504996,CUST103116,2023-07-06 12:41:00,Cancelled,Website,0.0,0.0
ORD504997,CUST106363,2023-07-06 12:50:00,Completed,Website,0.0,0.1191882838402327
ORD504998,CUST106812,2023-07-06 14:22:00,Refunded,Website,0.0,0.0
ORD504999,CUST100994,2023-07-06 15:36:00,Completed,Website,0.0,0.0
ORD505000,CUST104150,2023-07-06 16:17:00,Cancelled,Website,0.0,0.0
ORD505001,CUST103336,2023-07-06 18:32:00,Completed,Mobile App,0.0,0.0952898650164644
ORD505002,CUST103934,2023-07-06 18:42:00,Completed,Website,0.0,0.0
ORD505003,CUST100448,2023-07-06 23:47:00,Completed,Website,0.0,0.0
ORD505004,CUST106412,2023-07-07 04:13:00,Cancelled,Website,0.0,0.0
ORD505005,CUST103138,2023-07-07 04:51:00,Refunded,Website,0.0,0.0
ORD505006,CUST106376,2023-07-07 05:14:00,Cancelled,Marketplace,0.0,0.0
ORD505007,CUST105732,2023-07-07 05:16:00,Completed,Website,0.0,0.1421748849704494
ORD505008,CUST101033,2023-07-07 07:37:00,Completed,Marketplace,0.0,0.0
ORD505009,CUST106263,2023-07-07 08:28:00,Completed,Website,0.0,0.0
ORD505010,CUST106847,2023-07-07 08:33:00,Completed,Mobile App,0.0,0.0
ORD505011,CUST100107,2023-07-07 09:04:00,Completed,Marketplace,0.0,0.0600796569309469
ORD505012,CUST102147,2023-07-07 09:51:00,Completed,Website,0.0,0.0
ORD505013,CUST103572,2023-07-07 10:44:00,Cancelled,Website,0.0,0.2022818794532559
ORD505014,CUST103649,2023-07-07 11:45:00,Completed,Website,0.0,0.0
ORD505015,CUST103619,2023-07-07 12:05:00,Completed,Website,11.84,0.0
ORD505016,CUST100625,2023-07-07 12:30:00,Refunded,Mobile App,0.0,0.0
ORD505017,CUST106578,2023-07-07 13:46:00,Completed,Website,0.0,0.1799983245319769
ORD505018,CUST102100,2023-07-07 14:07:00,Completed,Website,0.0,0.0
ORD505019,CUST105242,2023-07-07 15:46:00,Completed,Website,0.0,0.2730255546845649
ORD505020,CUST100390,2023-07-07 15:58:00,Completed,Website,0.0,0.0
ORD505021,CUST103016,2023-07-07 16:12:00,Refunded,Website,0.0,0.0
ORD505022,CUST101741,2023-07-07 17:35:00,Completed,Website,0.0,0.0
ORD505023,CUST104589,2023-07-07 18:59:00,Completed,Website,0.0,0.0
ORD505024,CUST104449,2023-07-07 20:15:00,Refunded,Marketplace,0.0,0.0
ORD505025,CUST104541,2023-07-07 22:23:00,Refunded,Marketplace,0.0,0.0
ORD505026,CUST105402,2023-07-08 00:44:00,Completed,Website,0.0,0.0
ORD505027,CUST106377,2023-07-08 00:48:00,Completed,Marketplace,0.0,0.0
ORD505028,CUST104151,2023-07-08 03:51:00,Completed,Website,0.0,0.0
ORD505029,CUST102664,2023-07-08 03:52:00,Completed,Marketplace,7.65,0.0
ORD505030,CUST103618,2023-07-08 04:36:00,Completed,Website,0.0,0.2386963225334044
ORD505031,CUST105242,2023-07-08 05:00:00,Completed,Website,0.0,0.0
ORD505032,CUST102216,2023-07-08 05:25:00,Completed,Marketplace,0.0,0.0
ORD505033,CUST100709,2023-07-08 05:55:00,Cancelled,Website,0.37,0.2487357758450407
ORD505034,CUST103052,2023-07-08 06:46:00,Completed,Website,0.0,0.0
ORD505035,CUST103754,2023-07-08 09:45:00,Cancelled,Website,0.0,0.0
ORD505036,CUST103944,2023-07-08 10:23:00,Cancelled,Marketplace,0.0,0.0
ORD505037,CUST103636,2023-07-08 10:39:00,Completed,Mobile App,0.0,0.0
ORD505038,CUST101431,2023-07-08 12:41:00,Completed,Marketplace,0.0,0.0
ORD505039,CUST104528,2023-07-08 13:12:00,Completed,Marketplace,0.0,0.0
ORD505040,CUST104507,2023-07-08 16:13:00,Completed,Website,0.0,0.0
ORD505041,CUST100209,2023-07-08 16:23:00,Completed,Marketplace,0.0,0.0
ORD505042,CUST106181,2023-07-08 16:59:00,Completed,Marketplace,0.0,0.0
ORD505043,CUST102305,2023-07-08 17:34:00,Completed,Website,0.0,0.0886109573574387
ORD505044,CUST100491,2023-07-08 18:19:00,Refunded,Marketplace,2.51,0.0
ORD505045,CUST105632,2023-07-08 19:33:00,Completed,Website,0.0,0.0
ORD505046,CUST103935,2023-07-08 20:06:00,Completed,Website,0.0,0.0
ORD505047,CUST105545,2023-07-08 21:41:00,Completed,Website,1.27,0.1548766601065087
ORD505048,CUST104378,2023-07-08 22:47:00,Refunded,Website,0.0,0.1206085676285556
ORD505049,CUST103016,2023-07-08 22:48:00,Completed,Mobile App,0.0,0.0509398864214159
ORD505050,CUST105584,2023-07-09 01:22:00,Completed,Website,0.0,0.0
ORD505051,CUST102518,2023-07-09 01:47:00,Cancelled,Marketplace,0.0,0.0
ORD505052,CUST103649,2023-07-09 02:35:00,Completed,Website,0.0,0.0
ORD505053,CUST100945,2023-07-09 02:40:00,Completed,Marketplace,0.0,0.0
ORD505054,CUST100379,2023-07-09 03:15:00,Completed,Website,0.0,0.0831223405791629
ORD505055,CUST106313,2023-07-09 04:58:00,Cancelled,Marketplace,0.0,0.0
ORD505056,CUST106154,2023-07-09 08:28:00,Completed,Mobile App,0.0,0.0
ORD505057,CUST102733,2023-07-09 09:32:00,Refunded,Website,0.0,0.1957249733803316
ORD505058,CUST104100,2023-07-09 09:33:00,Refunded,Website,0.0,0.0
ORD505059,CUST101636,2023-07-09 09:42:00,Completed,Website,0.0,0.0
ORD505060,CUST103649,2023-07-09 10:23:00,Completed,Website,0.0,0.0
ORD505061,CUST106170,2023-07-09 11:02:00,Cancelled,Marketplace,0.0,0.0
ORD505062,CUST103243,2023-07-09 11:23:00,Completed,Website,3.62,0.0
ORD505063,CUST103016,2023-07-09 11:47:00,Completed,Marketplace,0.0,0.0
ORD505064,CUST100190,2023-07-09 14:17:00,Completed,Website,0.0,0.0
ORD505065,CUST106140,2023-07-09 15:22:00,Completed,Website,7.89,0.0
ORD505066,CUST100757,2023-07-09 15:25:00,Completed,Mobile App,0.0,0.0
ORD505067,CUST102730,2023-07-09 16:05:00,Refunded,Mobile App,0.0,0.0
ORD505068,CUST106136,2023-07-09 17:20:00,Completed,Website,0.0,0.2351028883330487
ORD505069,CUST106710,2023-07-09 18:09:00,Refunded,Mobile App,6.0,0.0
ORD505070,CUST101378,2023-07-09 19:27:00,Completed,Website,0.0,0.0
ORD505071,CUST102916,2023-07-09 20:27:00,Completed,Marketplace,0.0,0.0
ORD505072,CUST104649,2023-07-09 20:46:00,Completed,Marketplace,0.0,0.0
ORD505073,CUST100333,2023-07-09 21:18:00,Completed,Website,0.0,0.0
ORD505074,CUST106635,2023-07-09 21:29:00,Refunded,Mobile App,11.1,0.0
ORD505075,CUST102850,2023-07-09 21:40:00,Completed,Marketplace,0.0,0.0
ORD505076,CUST101323,2023-07-09 22:06:00,Completed,Mobile App,11.58,0.0334528070977769
ORD505077,CUST100714,2023-07-09 22:25:00,Refunded,Website,0.0,0.0
ORD505078,CUST105141,2023-07-10 02:12:00,Completed,Website,0.0,0.0
ORD505079,CUST102690,2023-07-10 02:22:00,Completed,Website,0.0,0.0
ORD505080,CUST101150,2023-07-10 02:40:00,Completed,Marketplace,0.0,0.0
ORD505081,CUST102486,2023-07-10 02:47:00,Completed,Mobile App,0.0,0.0
ORD505082,CUST101858,2023-07-10 04:15:00,Refunded,Website,0.0,0.0
ORD505083,CUST100920,2023-07-10 05:06:00,Refunded,Website,0.0,0.0
ORD505084,CUST100953,2023-07-10 05:15:00,Completed,Website,0.0,0.0
ORD505085,CUST100018,2023-07-10 08:55:00,Completed,Marketplace,0.0,0.0
ORD505086,CUST101072,2023-07-10 09:44:00,Completed,Website,0.0,0.2101152712482831
ORD505087,CUST101156,2023-07-10 13:53:00,Refunded,Marketplace,0.0,0.0
ORD505088,CUST103016,2023-07-10 14:32:00,Refunded,Marketplace,0.0,0.1331201912598444
ORD505089,CUST101626,2023-07-10 14:47:00,Completed,Marketplace,0.0,0.0
ORD505090,CUST104266,2023-07-10 16:25:00,Refunded,Mobile App,7.4,0.1710521982127394
ORD505091,CUST101110,2023-07-10 16:41:00,Refunded,Website,0.0,0.0
ORD505092,CUST101069,2023-07-10 17:20:00,Completed,Mobile App,0.0,0.1336411893120777
ORD505093,CUST100780,2023-07-10 17:44:00,Refunded,Mobile App,0.0,0.0
